time	open	high	low	close	tick_volume	spread	real_volume	short_ma	long_ma	signal
2022-12-13 00:00:00	1781.28	1784.74	1780.86	1784.28	5942	4	0	1790.0529999999999	1786.3375999999998	1
2022-12-13 04:00:00	1784.27	1786.06	1781.11	1785.44	10261	5	0	1788.797	1786.6786	1
2022-12-13 08:00:00	1785.44	1788.65	1782.93	1784.55	20363	4	0	1787.373	1786.8524	1
2022-12-13 12:00:00	1784.61	1812.54	1782.62	1811.11	35528	0	0	1788.738	1787.4728	1
2022-12-13 16:00:00	1811.1	1824.52	1805.31	1808.41	68143	0	0	1790.4959999999999	1788.0756	1
2022-12-13 20:00:00	1808.4	1814.46	1807.79	1810.51	25199	4	0	1792.855	1788.4954	1
2022-12-14 00:00:00	1810.66	1812.67	1808.83	1810.79	10483	6	0	1794.703	1788.6779999999999	1
2022-12-14 04:00:00	1810.78	1812.17	1808.28	1809.65	11511	3	0	1796.907	1788.8138000000001	1
2022-12-14 08:00:00	1809.65	1813.19	1806.48	1807.69	25240	4	0	1799.3700000000001	1789.0088	1
2022-12-14 12:00:00	1807.69	1810.27	1804.31	1808.66	30859	4	0	1802.109	1789.2366	1
2022-12-14 16:00:00	1808.64	1813.05	1807.83	1808.35	39548	4	0	1804.516	1789.3666	1
2022-12-14 20:00:00	1808.35	1814.22	1795.64	1807.2	50115	0	0	1806.6920000000002	1789.7966000000001	1
2022-12-15 00:00:00	1807.07	1808.6	1797.18	1798.56	11247	2	0	1808.093	1789.8636	1
2022-12-15 04:00:00	1798.57	1798.74	1789.62	1792.91	19280	4	0	1806.273	1789.7622000000001	1
2022-12-15 08:00:00	1792.91	1796.46	1773.75	1777.68	32710	2	0	1803.2	1789.1852000000001	1
2022-12-15 12:00:00	1777.67	1781.54	1773.87	1776.42	37448	4	0	1799.791	1788.5654000000002	1
2022-12-15 16:00:00	1776.42	1786.14	1774.16	1776.76	57360	4	0	1796.3880000000001	1788.1634	1
2022-12-15 20:00:00	1776.83	1779.32	1775.97	1776.8	14943	0	0	1793.1029999999998	1787.8473999999999	1
2022-12-16 00:00:00	1776.64	1778.78	1775.53	1777.4	11031	4	0	1790.074	1787.9974	1
2022-12-16 04:00:00	1777.42	1784.16	1777.08	1779.11	14347	2	0	1787.119	1788.2066	-1
2022-12-16 08:00:00	1779.09	1784.96	1774.25	1778.2	27067	1	0	1784.104	1788.2784000000001	-1
2022-12-16 12:00:00	1778.19	1786.64	1777.72	1785.45	29972	4	0	1781.929	1788.5698000000002	-1
2022-12-16 16:00:00	1785.5	1793.86	1782.18	1787.58	46714	0	0	1780.8310000000001	1788.8962000000001	-1
2022-12-16 20:00:00	1787.58	1794.27	1787.42	1793.1	15834	0	0	1780.85	1789.1944	-1
2022-12-19 00:00:00	1792.62	1795.29	1790.9	1794.16	11949	4	0	1782.498	1789.6472	-1
2022-12-19 04:00:00	1794.16	1796.99	1790.28	1790.81	16467	3	0	1783.937	1790.0436	-1
2022-12-19 08:00:00	1790.81	1798.73	1790.67	1795.42	20604	0	0	1785.8029999999999	1790.4818	-1
2022-12-19 12:00:00	1795.41	1797.14	1790.97	1791.51	24853	4	0	1787.2740000000001	1790.8492	-1
2022-12-19 16:00:00	1791.53	1795.98	1783.79	1790.05	35998	4	0	1788.539	1791.1997999999999	-1
2022-12-19 20:00:00	1790.04	1790.07	1786.31	1787.65	15609	4	0	1789.393	1791.3876	-1
2022-12-20 00:00:00	1787.5	1788.13	1784.61	1786.69	10563	4	0	1790.2419999999997	1791.4584	-1
2022-12-20 04:00:00	1786.69	1796.19	1785.29	1788.83	37834	4	0	1790.58	1791.5154	-1
2022-12-20 08:00:00	1788.82	1807.85	1788.31	1807.28	38294	4	0	1792.55	1792.015	1
2022-12-20 12:00:00	1807.22	1809.48	1798.32	1805.68	34738	4	0	1793.8080000000002	1792.4389999999999	1
2022-12-20 16:00:00	1805.68	1821.12	1802.77	1817.95	48876	2	0	1796.187	1793.1317999999999	1
2022-12-20 20:00:00	1817.93	1819.06	1814.21	1817.67	16673	1	0	1798.873	1793.6942	1
2022-12-21 00:00:00	1817.81	1819.86	1815.76	1816.55	12730	4	0	1800.986	1794.282	1
2022-12-21 04:00:00	1816.52	1818.71	1813.07	1814.15	15488	4	0	1803.25	1794.7854	1
2022-12-21 08:00:00	1814.14	1817.43	1811.85	1813.3	23565	0	0	1805.575	1795.1668	1
2022-12-21 12:00:00	1813.26	1819.8	1811.88	1817.61	26635	3	0	1808.571	1795.6153999999997	1
2022-12-21 16:00:00	1817.59	1823.84	1814.73	1816.87	38083	4	0	1811.589	1796.1008000000002	1
2022-12-21 20:00:00	1816.86	1818.38	1812.86	1814.15	15000	0	0	1814.1209999999999	1796.4238	1
2022-12-22 00:00:00	1813.92	1819.86	1813.3	1819.49	9698	0	0	1815.342	1796.8378	1
2022-12-22 04:00:00	1819.45	1820.43	1817.55	1818.55	14046	5	0	1816.6290000000001	1797.2596000000003	1
2022-12-22 08:00:00	1818.55	1819.68	1813.69	1816.98	19339	0	0	1816.532	1797.7826	1
2022-12-22 12:00:00	1816.97	1819.95	1807.09	1807.77	29579	0	0	1815.542	1798.1996000000001	1
2022-12-22 16:00:00	1807.77	1810.03	1792.64	1793.06	42435	1	0	1813.193	1798.2146000000002	1
2022-12-22 20:00:00	1793.06	1795.12	1784.67	1792.4	20366	3	0	1811.018	1798.3104	1
2022-12-23 00:00:00	1793.44	1795.31	1791.26	1795.02	9527	0	0	1809.1899999999998	1798.5495999999998	1
2022-12-23 04:00:00	1795.03	1796.28	1792.5	1794.77	14845	3	0	1806.9060000000002	1798.8196000000003	1
2022-12-23 08:00:00	1794.79	1799.3	1794.51	1798.74	16335	2	0	1805.093	1799.1088	1
2022-12-23 12:00:00	1798.74	1800.29	1793.29	1794.28	22716	4	0	1803.1060000000002	1799.2856	1
2022-12-23 16:00:00	1794.26	1803.22	1791.18	1797.27	34701	4	0	1800.884	1799.54	1
2022-12-23 20:00:00	1797.28	1798.65	1793.61	1798.51	9396	0	0	1798.8799999999999	1799.2879999999998	-1
2022-12-27 00:00:00	1800.08	1804.77	1799.76	1804.62	9448	5	0	1797.6439999999998	1799.2122	-1
2022-12-27 04:00:00	1804.61	1807.5	1803.53	1805.94	10523	4	0	1797.461	1799.1208000000001	-1
2022-12-27 08:00:00	1805.93	1809.84	1805.06	1808.61	13304	1	0	1799.016	1799.0771999999997	-1
2022-12-27 12:00:00	1808.62	1811.62	1806.0	1806.54	19076	2	0	1800.4299999999998	1799.015	1
2022-12-27 16:00:00	1806.52	1833.63	1802.31	1813.77	40214	4	0	1802.3049999999998	1799.1366	1
2022-12-27 20:00:00	1813.73	1817.61	1812.23	1813.47	13859	1	0	1804.175	1799.2328	1
2022-12-28 00:00:00	1814.12	1814.62	1809.43	1813.08	8495	7	0	1805.609	1799.3274	1
2022-12-28 04:00:00	1813.08	1813.16	1809.98	1810.54	9776	0	0	1807.235	1799.3942000000002	1
2022-12-28 08:00:00	1810.51	1811.53	1799.78	1800.2	19201	1	0	1807.5279999999998	1799.4270000000001	1
2022-12-28 12:00:00	1800.2	1807.62	1799.32	1803.74	18308	1	0	1808.051	1799.6436	1
2022-12-28 16:00:00	1803.76	1809.5	1797.04	1805.67	33172	4	0	1808.1560000000002	1800.2033999999999	1
2022-12-28 20:00:00	1805.68	1809.22	1802.82	1804.21	13584	5	0	1807.9830000000002	1800.7591999999997	1
2022-12-29 00:00:00	1804.29	1808.7	1803.78	1806.56	7291	0	0	1807.7779999999998	1801.3552000000002	1
2022-12-29 04:00:00	1806.54	1810.17	1805.98	1809.64	9617	0	0	1808.0880000000002	1802.0120000000002	1
2022-12-29 08:00:00	1809.67	1811.96	1804.88	1808.72	16102	4	0	1807.583	1802.6384000000003	1
2022-12-29 12:00:00	1808.74	1812.12	1804.38	1810.36	20800	4	0	1807.2720000000002	1803.2634	1
2022-12-29 16:00:00	1810.36	1819.91	1808.71	1819.0	34677	3	0	1807.864	1804.0793999999996	1
2022-12-29 20:00:00	1819.0	1820.24	1814.26	1814.79	11641	3	0	1808.289	1804.6662	1
2022-12-30 00:00:00	1814.66	1818.22	1813.61	1817.64	7362	5	0	1810.033	1805.2674	1
2022-12-30 04:00:00	1817.62	1819.2	1815.61	1818.91	9837	4	0	1811.55	1805.7836000000002	1
2022-12-30 08:00:00	1818.87	1822.49	1814.85	1815.1	16274	4	0	1812.493	1806.2024	1
2022-12-30 12:00:00	1815.06	1821.97	1813.39	1821.75	19334	4	0	1814.247	1806.8211999999999	1
2022-12-30 16:00:00	1821.8	1825.27	1814.3	1823.94	40116	3	0	1815.9850000000001	1807.3916	1
2022-12-30 20:00:00	1824.03	1826.04	1818.62	1823.55	16716	0	0	1817.3759999999997	1808.0323999999998	1
2023-01-03 00:00:00	1826.57	1832.55	1823.52	1828.53	13671	1	0	1819.357	1808.8020000000001	1
2023-01-03 04:00:00	1828.55	1843.14	1828.34	1840.39	17137	2	0	1822.36	1809.8568	1
2023-01-03 08:00:00	1840.38	1849.99	1834.56	1838.87	32544	1	0	1824.3470000000002	1810.9003999999998	1
2023-01-03 12:00:00	1838.79	1841.02	1830.85	1838.9	27677	4	0	1826.7579999999998	1811.9017999999999	1
2023-01-03 16:00:00	1838.9	1849.86	1827.58	1839.34	45722	2	0	1828.9279999999999	1812.543	1
2023-01-03 20:00:00	1839.33	1840.21	1836.53	1839.47	16779	4	0	1830.984	1813.2188	1
2023-01-04 00:00:00	1838.76	1844.56	1836.18	1844.38	10187	5	0	1833.9120000000003	1813.7474000000002	1
2023-01-04 04:00:00	1844.37	1847.18	1843.42	1846.4	12859	2	0	1836.377	1814.3220000000001	1
2023-01-04 08:00:00	1846.42	1865.12	1845.85	1860.56	29077	1	0	1840.039	1815.2022	1
2023-01-04 12:00:00	1860.58	1862.84	1852.8	1860.11	29641	2	0	1843.6950000000002	1816.1213999999998	1
2023-01-04 16:00:00	1860.07	1860.88	1849.08	1850.53	49987	4	0	1845.895	1816.866	1
2023-01-04 20:00:00	1850.53	1857.15	1847.12	1854.68	27574	4	0	1847.324	1817.6074	1
2023-01-05 00:00:00	1854.48	1859.03	1853.92	1858.88	9405	3	0	1849.325	1818.4475999999997	1
2023-01-05 04:00:00	1858.89	1858.89	1850.21	1852.66	13316	0	0	1850.7010000000002	1819.2178	1
2023-01-05 08:00:00	1852.71	1855.66	1843.83	1848.52	26107	4	0	1851.6190000000001	1819.7984	1
2023-01-05 12:00:00	1848.52	1851.31	1833.08	1834.84	32169	0	0	1851.1559999999997	1820.1241999999997	1
2023-01-05 16:00:00	1834.78	1837.92	1825.11	1833.98	46694	4	0	1850.116	1820.4642	1
2023-01-05 20:00:00	1833.96	1837.48	1831.92	1832.92	15208	4	0	1848.768	1820.9672	1
2023-01-06 00:00:00	1832.3	1836.11	1831.31	1835.48	7697	5	0	1846.2599999999998	1821.8156	1
2023-01-06 04:00:00	1835.47	1840.85	1835.44	1837.14	13188	1	0	1843.9629999999997	1822.7104000000002	1
2023-01-06 08:00:00	1837.14	1840.65	1833.28	1835.5	19665	4	0	1842.4599999999998	1823.52	1
2023-01-06 12:00:00	1835.53	1852.52	1834.07	1851.86	32641	4	0	1842.1779999999999	1824.6617999999999	1
2023-01-06 16:00:00	1851.81	1864.99	1840.66	1862.38	47886	0	0	1842.5279999999998	1825.9346000000003	1
2023-01-06 20:00:00	1862.38	1869.87	1861.78	1866.03	13372	0	0	1843.8649999999998	1827.3696000000002	1
2023-01-09 00:00:00	1867.72	1875.29	1866.44	1874.43	13543	3	0	1846.4559999999997	1828.9128	1
2023-01-09 04:00:00	1874.44	1879.54	1874.25	1877.95	14075	3	0	1850.7670000000003	1830.5016	1
2023-01-09 08:00:00	1877.95	1880.99	1871.31	1873.61	24394	4	0	1854.73	1831.8813999999998	1
2023-01-09 12:00:00	1873.62	1878.44	1870.48	1878.22	26649	4	0	1859.2600000000002	1833.3269999999998	1
2023-01-09 16:00:00	1878.22	1881.58	1869.07	1871.9	39481	4	0	1862.902	1834.5928000000004	1
2023-01-09 20:00:00	1871.91	1875.77	1869.22	1871.67	16199	1	0	1866.3550000000002	1835.8954	1
2023-01-10 00:00:00	1870.99	1875.99	1867.72	1874.45	11415	5	0	1870.25	1837.109	1
2023-01-10 04:00:00	1874.49	1875.61	1870.71	1874.06	14947	4	0	1872.47	1838.3208	1
2023-01-10 08:00:00	1874.07	1877.31	1870.64	1876.88	22041	0	0	1873.92	1839.5968000000003	1
2023-01-10 12:00:00	1876.87	1877.19	1870.47	1873.41	25035	4	0	1874.6580000000001	1840.8541999999998	1
2023-01-10 16:00:00	1873.41	1880.77	1871.23	1874.3	45249	4	0	1874.645	1842.3362	1
2023-01-10 20:00:00	1874.3	1878.67	1871.99	1876.91	13244	0	0	1874.541	1843.7995999999998	1
2023-01-11 00:00:00	1876.99	1878.48	1872.11	1873.03	8584	3	0	1874.4830000000002	1845.1468	1
2023-01-11 04:00:00	1873.03	1884.61	1872.29	1882.27	13939	2	0	1874.8879999999997	1846.708	1
2023-01-11 08:00:00	1882.27	1886.63	1880.32	1884.67	24464	4	0	1876.1650000000002	1848.2702	1
2023-01-11 12:00:00	1884.63	1886.04	1875.79	1877.55	26147	5	0	1876.753	1849.6284	1
2023-01-11 16:00:00	1877.57	1879.11	1867.15	1873.94	38977	3	0	1876.702	1850.9328	1
2023-01-11 20:00:00	1873.95	1878.51	1873.14	1875.65	13561	6	0	1876.861	1852.2386000000001	1
2023-01-12 00:00:00	1874.97	1881.08	1874.63	1880.55	9752	6	0	1877.2279999999998	1853.4696000000001	1
2023-01-12 04:00:00	1880.55	1885.03	1880.31	1883.67	13493	0	0	1878.2540000000001	1854.8472	1
2023-01-12 08:00:00	1883.67	1885.4	1879.93	1884.37	21508	5	0	1879.261	1856.1817999999998	1
2023-01-12 12:00:00	1884.37	1901.61	1875.3	1899.71	38525	4	0	1881.541	1857.7978	1
2023-01-12 16:00:00	1899.73	1901.39	1879.85	1897.73	64708	5	0	1884.0109999999997	1859.4504000000002	1
2023-01-12 20:00:00	1897.73	1899.58	1894.07	1896.75	21974	0	0	1885.459	1860.9504000000002	1
2023-01-13 00:00:00	1895.74	1900.91	1895.49	1898.76	15750	6	0	1886.868	1862.4468	1
2023-01-13 04:00:00	1898.79	1899.83	1892.32	1893.65	14608	6	0	1888.4779999999998	1863.8488	1
2023-01-13 08:00:00	1893.65	1909.73	1893.49	1904.28	32550	4	0	1891.5120000000002	1865.3638	1
2023-01-13 12:00:00	1904.28	1906.98	1893.7	1900.02	34373	1	0	1893.949	1866.5564000000002	1
2023-01-13 16:00:00	1900.04	1917.82	1899.15	1916.93	45730	2	0	1897.5870000000002	1868.1176	1
2023-01-13 20:00:00	1916.96	1921.89	1916.78	1920.29	16537	0	0	1901.2489999999998	1869.7454	1
2023-01-16 00:00:00	1919.0	1924.57	1916.79	1924.17	13576	5	0	1905.229	1871.442	1
2023-01-16 04:00:00	1924.19	1928.96	1916.93	1919.51	15361	5	0	1907.209	1873.0428	1
2023-01-16 08:00:00	1919.52	1920.86	1910.85	1917.59	23821	5	0	1909.1950000000002	1874.5069999999998	1
2023-01-16 12:00:00	1917.59	1919.34	1911.41	1913.38	20951	5	0	1910.8580000000002	1875.8466	1
2023-01-16 16:00:00	1913.36	1917.1	1912.58	1913.89	15008	0	0	1912.3709999999999	1876.9132	1
2023-01-16 20:00:00	1913.89	1915.75	1913.81	1915.45	1400	1	0	1914.5510000000002	1878.02	1
2023-01-17 00:00:00	1915.04	1919.0	1912.82	1913.03	10470	5	0	1915.426	1879.27	1
2023-01-17 04:00:00	1913.02	1916.27	1908.11	1911.1	15624	2	0	1916.534	1880.3984	1
2023-01-17 08:00:00	1911.1	1911.99	1905.86	1906.61	23945	6	0	1915.5019999999997	1881.353	1
2023-01-17 12:00:00	1906.59	1914.41	1904.21	1913.03	29349	6	0	1914.7760000000003	1882.5604	1
2023-01-17 16:00:00	1913.05	1916.65	1905.2	1907.18	44357	6	0	1913.077	1883.7335999999998	1
2023-01-17 20:00:00	1907.19	1910.84	1903.82	1908.59	16095	3	0	1911.9850000000001	1885.2086000000002	1
2023-01-18 00:00:00	1908.23	1909.21	1906.37	1908.75	10019	0	0	1911.101	1886.7040000000002	1
2023-01-18 04:00:00	1908.76	1910.38	1896.59	1897.92	28815	0	0	1909.5549999999998	1888.004	1
2023-01-18 08:00:00	1897.91	1915.94	1897.79	1914.87	33122	1	0	1909.6529999999998	1889.5918	1
2023-01-18 12:00:00	1914.84	1924.28	1911.29	1921.41	32831	4	0	1910.2489999999998	1891.2772	1
2023-01-18 16:00:00	1921.37	1925.89	1901.64	1905.3	56790	1	0	1909.476	1892.6732000000002	1
2023-01-18 20:00:00	1905.3	1906.53	1902.31	1904.16	18905	0	0	1908.782	1893.7191999999998	1
2023-01-19 00:00:00	1904.0	1909.53	1901.33	1901.95	13250	5	0	1908.3160000000003	1894.5106	1
2023-01-19 04:00:00	1901.95	1910.97	1900.98	1910.09	16823	4	0	1908.0219999999997	1895.3917999999999	1
2023-01-19 08:00:00	1909.91	1916.8	1906.39	1910.43	25326	3	0	1908.3469999999998	1896.1118	1
2023-01-19 12:00:00	1910.43	1913.48	1906.67	1913.19	31551	5	0	1908.807	1896.8166	1
2023-01-19 16:00:00	1913.25	1923.34	1912.79	1920.1	45851	6	0	1909.9419999999998	1897.7464000000002	1
2023-01-19 20:00:00	1920.12	1935.17	1919.81	1932.12	23230	0	0	1913.3619999999999	1898.8244	1
2023-01-20 00:00:00	1931.65	1934.89	1929.44	1931.75	10216	5	0	1915.05	1900.0213999999999	1
2023-01-20 04:00:00	1931.59	1932.53	1923.19	1927.91	14019	3	0	1915.7	1901.1462	1
2023-01-20 08:00:00	1927.84	1937.54	1926.23	1929.42	25707	3	0	1918.1119999999999	1902.2456	1
2023-01-20 12:00:00	1929.42	1931.39	1923.94	1924.19	29068	6	0	1920.1149999999998	1903.2482	1
2023-01-20 16:00:00	1924.16	1930.96	1920.69	1925.19	40608	6	0	1922.4389999999999	1904.2144	1
2023-01-20 20:00:00	1925.2	1931.03	1924.74	1925.92	16547	3	0	1924.0220000000002	1905.2646000000002	1
2023-01-23 00:00:00	1925.87	1933.83	1923.88	1932.5	10503	3	0	1926.229	1906.4286000000002	1
2023-01-23 04:00:00	1932.46	1935.59	1926.08	1926.21	10524	5	0	1927.5309999999997	1907.4145999999998	1
2023-01-23 08:00:00	1926.21	1927.51	1918.9	1925.98	26153	5	0	1928.1190000000001	1908.4736000000003	1
2023-01-23 12:00:00	1926.0	1929.38	1918.64	1921.93	29086	6	0	1927.1	1909.2667999999999	1
2023-01-23 16:00:00	1921.88	1926.37	1911.4	1923.91	50492	6	0	1926.3160000000003	1910.0516	1
2023-01-23 20:00:00	1923.92	1931.81	1923.81	1930.85	18988	0	0	1926.6100000000001	1911.1175999999998	1
2023-01-24 00:00:00	1930.9	1935.81	1930.82	1935.81	7094	6	0	1927.2490000000003	1912.355	1
2023-01-24 04:00:00	1935.81	1937.0	1931.88	1934.09	9825	5	0	1928.239	1913.5238	1
2023-01-24 08:00:00	1934.09	1942.53	1933.93	1936.11	26227	5	0	1929.3309999999997	1914.635	1
2023-01-24 12:00:00	1936.11	1939.47	1930.36	1932.47	28862	6	0	1929.986	1915.611	1
2023-01-24 16:00:00	1932.47	1936.66	1917.17	1933.94	54564	6	0	1930.1299999999999	1916.6024000000002	1
2023-01-24 20:00:00	1933.94	1938.26	1933.09	1937.26	16469	0	0	1931.2350000000001	1917.3534	1
2023-01-25 00:00:00	1937.06	1938.86	1934.96	1937.42	7475	1	0	1932.3789999999997	1918.1472	1
2023-01-25 04:00:00	1937.54	1939.76	1925.83	1927.57	13619	3	0	1932.943	1918.7636000000002	1
2023-01-25 08:00:00	1927.68	1933.74	1926.3	1927.95	24584	5	0	1933.3469999999998	1919.3474	1
2023-01-25 12:00:00	1927.99	1928.46	1919.88	1922.33	29150	4	0	1932.4950000000001	1919.921	1
2023-01-25 16:00:00	1922.32	1940.52	1921.75	1937.39	49667	6	0	1932.6529999999998	1920.5832	1
2023-01-25 20:00:00	1937.41	1948.06	1937.41	1946.08	19219	0	0	1933.852	1921.5044	1
2023-01-26 00:00:00	1946.48	1949.09	1942.56	1945.58	8496	3	0	1934.7990000000002	1922.0774	1
2023-01-26 04:00:00	1945.59	1948.86	1943.69	1947.59	10787	3	0	1936.3110000000001	1922.6234	1
2023-01-26 08:00:00	1947.47	1948.99	1933.88	1936.84	26508	5	0	1936.601	1922.8768	1
2023-01-26 12:00:00	1936.85	1939.57	1931.25	1937.63	28524	0	0	1936.6379999999997	1923.2392000000002	1
2023-01-26 16:00:00	1937.63	1942.41	1918.62	1926.61	53762	4	0	1935.557	1923.4196000000002	1
2023-01-26 20:00:00	1926.59	1933.18	1926.45	1928.94	16921	0	0	1935.6940000000002	1923.7307999999998	1
2023-01-27 00:00:00	1928.31	1934.81	1928.31	1930.11	8041	0	0	1935.9099999999999	1924.0551999999998	1
2023-01-27 04:00:00	1930.14	1931.15	1919.84	1925.05	11444	0	0	1936.182	1924.2472	1
2023-01-27 08:00:00	1925.13	1928.23	1922.11	1925.77	19423	6	0	1935.02	1924.5020000000002	1
2023-01-27 12:00:00	1925.73	1935.11	1925.19	1928.88	25256	5	0	1933.3	1924.8576	1
2023-01-27 16:00:00	1928.8	1932.21	1916.59	1928.58	44671	3	0	1931.6	1925.2969999999998	1
2023-01-27 20:00:00	1928.59	1932.04	1926.13	1928.3	10675	0	0	1929.6709999999998	1925.6024	1
2023-01-30 00:00:00	1927.19	1931.07	1924.75	1927.67	12814	1	0	1928.7540000000001	1926.0122000000001	1
2023-01-30 04:00:00	1927.8	1934.5	1924.38	1931.34	18724	3	0	1928.125	1926.4672	1
2023-01-30 08:00:00	1931.39	1932.2	1920.69	1924.71	28942	6	0	1927.9350000000002	1926.7864	1
2023-01-30 12:00:00	1924.71	1930.79	1922.07	1929.11	28998	5	0	1927.9519999999998	1927.4101999999998	1
2023-01-30 16:00:00	1929.12	1929.65	1921.88	1924.35	38811	6	0	1927.3759999999997	1927.5998000000002	-1
2023-01-30 20:00:00	1924.36	1924.73	1920.76	1923.23	16972	1	0	1927.194	1927.6362	-1
2023-01-31 00:00:00	1923.0	1927.44	1921.08	1925.16	12817	5	0	1927.1329999999998	1928.0334	-1
2023-01-31 04:00:00	1925.24	1926.39	1917.0	1917.31	16472	2	0	1925.976	1928.2964000000002	-1
2023-01-31 08:00:00	1917.3	1917.31	1902.62	1903.86	29350	5	0	1923.5040000000001	1928.3346	-1
2023-01-31 12:00:00	1903.82	1920.32	1900.82	1919.71	35251	5	0	1922.645	1928.5269999999998	-1
2023-01-31 16:00:00	1919.72	1930.51	1918.52	1929.63	52060	5	0	1922.8409999999997	1928.911	-1
2023-01-31 20:00:00	1929.64	1931.15	1927.22	1928.1	17703	1	0	1922.5170000000003	1929.2092000000002	-1
2023-02-01 00:00:00	1928.01	1928.83	1925.66	1927.2	9099	5	0	1922.766	1929.3512	-1
2023-02-01 04:00:00	1927.2	1928.55	1924.55	1926.06	11549	0	0	1922.461	1929.23	-1
2023-02-01 08:00:00	1926.03	1929.3	1923.24	1925.05	24410	4	0	1922.5309999999997	1929.096	-1
2023-02-01 12:00:00	1925.07	1933.21	1923.76	1929.37	28364	2	0	1923.145	1929.1252	-1
2023-02-01 16:00:00	1929.37	1932.95	1920.54	1925.66	47723	0	0	1923.1950000000002	1929.05	-1
2023-02-01 20:00:00	1925.71	1954.54	1921.33	1950.06	49084	1	0	1926.4699999999998	1929.5674	-1
2023-02-02 00:00:00	1951.47	1957.32	1950.72	1952.81	17255	6	0	1931.3649999999998	1930.1197999999997	1
2023-02-02 04:00:00	1952.77	1954.47	1951.55	1952.62	14327	1	0	1934.6559999999997	1930.6538	1
2023-02-02 08:00:00	1952.6	1959.68	1951.28	1956.48	26819	6	0	1937.341	1931.1334	1
2023-02-02 12:00:00	1956.51	1957.26	1943.37	1944.33	38525	4	0	1938.964	1931.4958000000001	1
2023-02-02 16:00:00	1944.33	1947.22	1911.87	1912.16	65103	5	0	1937.4599999999998	1931.2194	1
2023-02-02 20:00:00	1912.21	1918.61	1911.3	1912.6	25329	0	0	1936.114	1931.0328	1
2023-02-03 00:00:00	1911.94	1918.19	1911.74	1917.77	12398	7	0	1935.3859999999997	1930.91	1
2023-02-03 04:00:00	1917.8	1918.6	1913.84	1915.0	15214	4	0	1933.9489999999998	1930.593	1
2023-02-03 08:00:00	1915.0	1918.24	1910.18	1913.3	25676	7	0	1932.7129999999997	1930.1428	1
2023-02-03 12:00:00	1913.32	1917.1	1882.75	1886.79	35301	3	0	1926.386	1929.1968	-1
2023-02-03 16:00:00	1886.79	1886.79	1862.74	1863.51	67215	3	0	1917.4560000000001	1927.7447999999997	-1
2023-02-03 20:00:00	1863.51	1866.99	1861.44	1865.81	24597	0	0	1908.775	1926.4116000000001	-1
2023-02-06 00:00:00	1862.02	1873.48	1861.98	1872.85	17561	0	0	1900.4120000000003	1925.1897999999999	-1
2023-02-06 04:00:00	1872.83	1878.72	1871.68	1878.09	17094	4	0	1893.788	1924.0063999999998	-1
2023-02-06 08:00:00	1878.09	1881.38	1870.14	1873.23	24880	5	0	1889.895	1922.7226	-1
2023-02-06 12:00:00	1873.22	1874.11	1868.22	1871.62	28594	7	0	1885.797	1921.6036	-1
2023-02-06 16:00:00	1871.66	1875.81	1863.07	1866.0	44326	7	0	1880.6200000000001	1920.3645999999999	-1
2023-02-06 20:00:00	1866.01	1871.29	1864.33	1867.65	19076	0	0	1875.8850000000002	1919.2709999999997	-1
2023-02-07 00:00:00	1867.53	1873.52	1867.05	1873.51	8826	0	0	1871.9060000000002	1917.9934	-1
2023-02-07 04:00:00	1873.52	1875.57	1871.65	1874.95	13396	5	0	1870.7220000000002	1916.5708	-1
2023-02-07 08:00:00	1874.94	1878.02	1871.13	1873.4	24979	6	0	1871.7109999999998	1915.1272	-1
2023-02-07 12:00:00	1873.41	1875.48	1865.67	1869.89	26183	5	0	1872.1190000000001	1913.5731999999998	-1
2023-02-07 16:00:00	1869.89	1884.4	1866.62	1880.68	45519	0	0	1872.902	1912.45	-1
2023-02-07 20:00:00	1880.66	1882.8	1864.99	1873.63	38994	0	0	1872.4559999999997	1911.17	-1
2023-02-08 00:00:00	1873.92	1878.43	1871.41	1876.04	9992	1	0	1872.7369999999999	1910.1585999999998	-1
2023-02-08 04:00:00	1876.04	1878.33	1874.29	1876.93	10788	4	0	1873.268	1909.1184000000003	-1
2023-02-08 08:00:00	1876.93	1886.36	1873.32	1886.03	24783	5	0	1875.271	1908.2368000000001	-1
2023-02-08 12:00:00	1886.02	1886.05	1872.66	1877.77	22297	5	0	1876.283	1907.2912	-1
2023-02-08 16:00:00	1877.73	1883.16	1869.03	1875.76	37484	0	0	1876.5080000000003	1906.2910000000002	-1
2023-02-08 20:00:00	1875.77	1879.89	1873.88	1875.55	16769	0	0	1876.568	1905.2243999999998	-1
2023-02-09 00:00:00	1875.15	1876.96	1872.03	1876.96	7957	5	0	1876.9240000000002	1904.192	-1
2023-02-09 04:00:00	1876.93	1881.45	1876.74	1879.09	10490	0	0	1877.8439999999998	1903.2078	-1
2023-02-09 08:00:00	1879.11	1885.5	1876.86	1883.11	19468	5	0	1878.087	1902.3166	-1
2023-02-09 12:00:00	1883.11	1889.82	1879.72	1889.57	23023	5	0	1879.681	1901.4812	-1
2023-02-09 16:00:00	1889.58	1890.31	1862.95	1868.47	43690	5	0	1878.9240000000002	1900.3564000000001	-1
2023-02-09 20:00:00	1868.47	1869.68	1858.91	1861.59	21847	0	0	1877.39	1899.006	-1
2023-02-10 00:00:00	1862.86	1865.46	1859.13	1862.24	9995	0	0	1875.011	1897.7638	-1
